Tool ID,Tool Class,Tool Name,Confidence,Sample ID,Filepath,Image ID,Instance ID,BBox X,BBox Y,BBox Width,BBox Height,Mask Path,Mask Index,Visibility,Reviewed,Annotation Complete,Mask Valid,Class Valid,Base Valid,Visible,Annotation Confidence
16,forceps,rowes maxillary,1,16,images/16/IMG_0584.jpg,image-b8fbe286c2158a4f,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,16,images/16/IMG_0585.jpg,image-161423d9a2021a0b,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,16,images/16/IMG_0586.jpg,image-edacb018de9abb72,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,16,images/16/IMG_0587.jpg,image-8c3cd92a971ceb87,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,17,images/16/IMG_0588.jpg,image-6d17eba8cea9c668,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,17,images/16/IMG_0590.jpg,image-566eb4f9f4daeb75,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,17,images/16/IMG_0592.jpg,image-0123419070c3bf33,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,17,images/16/IMG_0593.jpg,image-cb9f609847bdb9aa,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,17,images/16/IMG_0594.jpg,image-623b73eb9d788d3f,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,17,images/16/IMG_0595.jpg,image-6a398a891a120a14,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,17,images/16/IMG_0596.jpg,image-657a6b43b3e3e74b,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,17,images/16/IMG_0598.jpg,image-d4b79f6b428446d0,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,18,images/16/IMG_0599.jpg,image-611e2dfcc4e38df3,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,18,images/16/IMG_0600.jpg,image-9d23a53d4d27ae15,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,18,images/16/IMG_0601.jpg,image-9db53e592a957337,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,18,images/16/IMG_0603.jpg,image-d35b83fe7d01848a,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,18,images/16/IMG_0604.jpg,image-dc202cdaf00e664b,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,18,images/16/IMG_0605.jpg,image-cc916189f15b0bfa,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,18,images/16/IMG_0606.jpg,image-5e7bfc2762e64323,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,18,images/16/IMG_0607.jpg,image-7236ee91b9fe3989,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,19,images/16/IMG_0609.jpg,image-dc8fc6c3fbc0b06e,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,19,images/16/IMG_0610.jpg,image-c67e1c9fd0e8df24,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,19,images/16/IMG_0612.jpg,image-d7e074768eeaa2cd,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,19,images/16/IMG_0613.jpg,image-45ee8f1818c7dd24,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,19,images/16/IMG_0614.jpg,image-26f1379cf832e25a,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,19,images/16/IMG_0615.jpg,image-4354291eeb43b413,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,19,images/16/IMG_0617.jpg,image-2d79e135c373f89e,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,19,images/16/IMG_0618.jpg,image-106e3b1c1a443e63,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,20,images/16/IMG_0626.jpg,image-044c8696c2ff5b22,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,20,images/16/IMG_0628.jpg,image-28b6c3bf9b09f387,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,20,images/16/IMG_0629.jpg,image-12f91c1a9d828711,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,20,images/16/IMG_0631.jpg,image-f66267e9e58fd26e,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,20,images/16/IMG_0632.jpg,image-6a9d077c85ef895b,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,20,images/16/IMG_0634.jpg,image-3e03dd67c2886716,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,20,images/16/IMG_0635.jpg,image-32b3f250db6da222,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,20,images/16/IMG_0636.jpg,image-40e3511578b67223,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,21,images/16/IMG_0637.jpg,image-0a1e90552c21d823,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,21,images/16/IMG_0638.jpg,image-56a61944f7718988,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,21,images/16/IMG_0639.jpg,image-109beff0ab1c634a,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,21,images/16/IMG_0640.jpg,image-66abe9426d7a2158,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,21,images/16/IMG_0641.jpg,image-9f7418bf92110b47,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,21,images/16/IMG_0642.jpg,image-9f0e88116b2f34cd,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,21,images/16/IMG_0644.jpg,image-a669ce097b725033,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,21,images/16/IMG_0645.jpg,image-38917c5e25e58837,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,22,images/16/IMG_0646.jpg,image-7c18174f893ff233,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,22,images/16/IMG_0647.jpg,image-5865d05bf70e076c,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,22,images/16/IMG_0648.jpg,image-fb337c681a41ec19,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,22,images/16/IMG_0649.jpg,image-d907fa09878e1c2a,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,22,images/16/IMG_0650.jpg,image-1c6fc9e6cd71814a,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,22,images/16/IMG_0651.jpg,image-c07b77a4c52822b8,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,22,images/16/IMG_0652.jpg,image-a5a2ebb7a570147a,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,22,images/16/IMG_0653.jpg,image-5124784ec7e7ba31,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,23,images/16/IMG_0654.jpg,image-c462fe1ecc65d573,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,23,images/16/IMG_0655.jpg,image-712bd6fe9db99862,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,23,images/16/IMG_0656.jpg,image-cd6bdd084364d49f,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,23,images/16/IMG_0657.jpg,image-0eef4afec2368ccf,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,23,images/16/IMG_0658.jpg,image-a1b9036f9b7d7800,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,23,images/16/IMG_0659.jpg,image-d3ab4553b1e490ec,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,23,images/16/IMG_0660.jpg,image-fb40d9147c54eb90,instance-0,,,,,,,,,,,,,,
16,forceps,rowes maxillary,1,23,images/16/IMG_0662.jpg,image-70bce60eb7bb5de0,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,24,images/22/IMG_0664.jpg,image-ca23d537b27a55e7,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,24,images/22/IMG_0665.jpg,image-b8adb0740c5e1c9e,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,24,images/22/IMG_0667.jpg,image-5323a72f5d418595,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,24,images/22/IMG_0668.jpg,image-631b1a8518325808,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,24,images/22/IMG_0669.jpg,image-4084fed03dcd782c,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,24,images/22/IMG_0671.jpg,image-191392b73abbc91a,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,24,images/22/IMG_0672.jpg,image-428f966d3aed0e9e,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,24,images/22/IMG_0673.jpg,image-97fbf698150c016f,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,25,images/22/IMG_0674.jpg,image-2071eec7f35a3108,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,25,images/22/IMG_0675.jpg,image-b2decb732e0994cd,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,25,images/22/IMG_0676.jpg,image-167910f654a9c5fc,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,25,images/22/IMG_0677.jpg,image-1029021f06b6f27c,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,25,images/22/IMG_0678.jpg,image-0a2713f596bc4aac,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,25,images/22/IMG_0679.jpg,image-e30f30462343173b,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,25,images/22/IMG_0680.jpg,image-73758df545b9d2f9,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,25,images/22/IMG_0681.jpg,image-74fd040cfedeb9dd,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,26,images/22/IMG_0682.jpg,image-5efd11a5eb545c45,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,26,images/22/IMG_0683.jpg,image-26cf948541903772,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,26,images/22/IMG_0684.jpg,image-6f34c02484545c9a,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,26,images/22/IMG_0686.jpg,image-53ad55181d0e7249,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,26,images/22/IMG_0687.jpg,image-9192b729d7981ce1,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,26,images/22/IMG_0688.jpg,image-8e3e61bbc5aa35f3,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,26,images/22/IMG_0689.jpg,image-71ef8b1dd8eed47c,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,26,images/22/IMG_0690.jpg,image-66dce5167db58f1d,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,27,images/22/IMG_0691.jpg,image-fe02b993e09cd37d,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,27,images/22/IMG_0692.jpg,image-2f94e50ded0ddbc5,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,27,images/22/IMG_0693.jpg,image-5ac0e56cbcd73bf7,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,27,images/22/IMG_0695.jpg,image-111464cc23fda808,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,27,images/22/IMG_0696.jpg,image-78ad0b9c1879b5c9,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,27,images/22/IMG_0697.jpg,image-0ba8af9772e4221d,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,27,images/22/IMG_0698.jpg,image-3d2a6e7108550ce0,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,27,images/22/IMG_0699.jpg,image-aed88e8febc23f93,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,28,images/22/IMG_0700.jpg,image-5a027e7a4f74d305,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,28,images/22/IMG_0701.jpg,image-d492d23990e52d88,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,28,images/22/IMG_0702.jpg,image-1b4e358c22e6e73d,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,28,images/22/IMG_0703.jpg,image-b445f762dac2dae1,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,28,images/22/IMG_0704.jpg,image-937a72d360e6155b,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,28,images/22/IMG_0705.jpg,image-7cc0060799bab76e,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,28,images/22/IMG_0706.jpg,image-005b92267fc644e1,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,28,images/22/IMG_0707.jpg,image-005a5a3a4b8b27b3,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,29,images/22/IMG_0708.jpg,image-7bd5b9bb7d2fe6ba,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,29,images/22/IMG_0709.jpg,image-61f4030d55ddaefa,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,29,images/22/IMG_0710.jpg,image-747d494b9d6e0d17,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,29,images/22/IMG_0711.jpg,image-add7f9767d4d5463,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,29,images/22/IMG_0712.jpg,image-408a62375522db9e,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,29,images/22/IMG_0713.jpg,image-60d8874bf39cb462,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,29,images/22/IMG_0714.jpg,image-418e99194b3e87e6,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,29,images/22/IMG_0716.jpg,image-68162b77b07c61e1,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,30,images/22/IMG_0717.jpg,image-ca5c5ac82f969527,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,30,images/22/IMG_0718.jpg,image-3ff0922836090271,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,30,images/22/IMG_0719.jpg,image-02061ce79cd4cd04,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,30,images/22/IMG_0720.jpg,image-aea0d82fbc77977d,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,30,images/22/IMG_0721.jpg,image-c014951f2027ffa9,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,30,images/22/IMG_0722.jpg,image-d0fdfd3c187088b0,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,30,images/22/IMG_0723.jpg,image-9d09982613990a53,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,30,images/22/IMG_0724.jpg,image-b5c7c08f430ce8b2,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,31,images/22/IMG_0725.jpg,image-0d1e9431d96a4895,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,31,images/22/IMG_0726.jpg,image-64484f382d270bed,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,31,images/22/IMG_0727.jpg,image-e5fedcc81a7c0fee,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,31,images/22/IMG_0728.jpg,image-9316843e3ebacf30,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,31,images/22/IMG_0729.jpg,image-919d1d9c14883a20,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,31,images/22/IMG_0730.jpg,image-508ec94f01bc51a6,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,31,images/22/IMG_0731.jpg,image-8f1c97b19016f571,instance-0,,,,,,,,,,,,,,
22,retractor,gelpi,1,31,images/22/IMG_0732.jpg,image-a9498c73d80ab277,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,32,images/23/IMG_0733.jpg,image-145efe4db4ebc6c0,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,32,images/23/IMG_0734.jpg,image-73899b8ee6e5b146,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,32,images/23/IMG_0735.jpg,image-cdcb4d9cd36ab32d,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,32,images/23/IMG_0736.jpg,image-523dafba79edb4d5,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,32,images/23/IMG_0737.jpg,image-68716f04ef000470,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,32,images/23/IMG_0739.jpg,image-7d6deee2c5f5a0d1,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,32,images/23/IMG_0740.jpg,image-b58c1f3224304eb0,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,32,images/23/IMG_0741.jpg,image-d40522c087561c49,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,33,images/23/IMG_0742.jpg,image-72e42a335031a42f,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,33,images/23/IMG_0743.jpg,image-df3a0ab90dc80fdc,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,33,images/23/IMG_0744.jpg,image-b129d92576eaae50,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,33,images/23/IMG_0745.jpg,image-01026f04f0f06da4,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,33,images/23/IMG_0746.jpg,image-70bd7e6dd98c8213,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,33,images/23/IMG_0747.jpg,image-98b5786513b15929,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,33,images/23/IMG_0748.jpg,image-d47f3920aa89d002,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,33,images/23/IMG_0749.jpg,image-b9afd1d6834766b1,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,34,images/23/IMG_0751.jpg,image-c3c47d4a56cfd0ba,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,34,images/23/IMG_0752.jpg,image-95e097de94efbebf,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,34,images/23/IMG_0754.jpg,image-aabbcf1aab147b26,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,34,images/23/IMG_0755.jpg,image-890705697034295b,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,34,images/23/IMG_0756.jpg,image-6f39a7656c18a760,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,34,images/23/IMG_0757.jpg,image-e6c406c0afacfedb,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,34,images/23/IMG_0758.jpg,image-92389656b306db73,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,34,images/23/IMG_0759.jpg,image-8a6ff589e804b0a6,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,35,images/23/IMG_0762.jpg,image-8a215273324618f7,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,35,images/23/IMG_0763.jpg,image-c894872e86f1e8a6,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,35,images/23/IMG_0764.jpg,image-a2d56dd7860d556e,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,35,images/23/IMG_0765.jpg,image-eb3711dbc5253752,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,35,images/23/IMG_0766.jpg,image-6a815c23371e8870,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,35,images/23/IMG_0767.jpg,image-9da89620c55f8dee,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,35,images/23/IMG_0769.jpg,image-12d24306af552972,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,35,images/23/IMG_0770.jpg,image-d7dd3b0bac03c947,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,36,images/23/IMG_0771.jpg,image-70a58ae7b4afe39e,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,36,images/23/IMG_0772.jpg,image-62e63494941c6780,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,36,images/23/IMG_0773.jpg,image-43e332dad1424435,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,36,images/23/IMG_0774.jpg,image-74b362de4c678051,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,36,images/23/IMG_0775.jpg,image-d5f1e1d86cfdcadb,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,36,images/23/IMG_0776.jpg,image-72d214dc4c2332bd,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,36,images/23/IMG_0777.jpg,image-04b613093e770f29,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,36,images/23/IMG_0778.jpg,image-7194687a1901db76,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,37,images/23/IMG_0779.jpg,image-c603961cba0d4557,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,37,images/23/IMG_0780.jpg,image-e5d8166a9f28a0ba,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,37,images/23/IMG_0781.jpg,image-c128f2e1e165eb80,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,37,images/23/IMG_0782.jpg,image-359407323c0ee9ea,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,37,images/23/IMG_0783.jpg,image-884710482441401f,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,37,images/23/IMG_0784.jpg,image-5d7d09165ee4dfaf,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,37,images/23/IMG_0785.jpg,image-4aa0daaea7767e0c,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,37,images/23/IMG_0786.jpg,image-db03b183c941db9b,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,38,images/23/IMG_0787.jpg,image-20321d2186d7addd,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,38,images/23/IMG_0788.jpg,image-4fb3c873935b4263,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,38,images/23/IMG_0789.jpg,image-3eb751ae6699d882,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,38,images/23/IMG_0790.jpg,image-7c2e37e35f139f18,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,38,images/23/IMG_0791.jpg,image-3374d6179dfc6ce6,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,38,images/23/IMG_0793.jpg,image-6e85100166addeab,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,38,images/23/IMG_0794.jpg,image-9f20414899726f70,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,38,images/23/IMG_0796.jpg,image-9385983cca0026c3,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,39,images/23/IMG_0797.jpg,image-7dd6470609beb3b5,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,39,images/23/IMG_0798.jpg,image-51c020035a40f540,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,39,images/23/IMG_0799.jpg,image-c0fc8f6dc8d0d9d8,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,39,images/23/IMG_0800.jpg,image-cbd9e57cc72698c5,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,39,images/23/IMG_0802.jpg,image-158b18b480c0e4ae,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,39,images/23/IMG_0803.jpg,image-92785c4b0620c90b,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,39,images/23/IMG_0804.jpg,image-5ed9a3c994bfc3d4,instance-0,,,,,,,,,,,,,,
23,scissors,metzenbaum,1,39,images/23/IMG_0805.jpg,image-8054d252091a2a54,instance-0,,,,,,,,,,,,,,
26,forceps,hunt tumor,1,40,images/26/IMG_0869.jpg,image-9dd3d65da728213f,instance-0,,,,,,,,,,,,,,
26,forceps,hunt tumor,1,40,images/26/IMG_0870.jpg,image-3bf6bc58ed99ffee,instance-0,,,,,,,,,,,,,,
26,forceps,hunt tumor,1,40,images/26/IMG_0871.jpg,image-57d3b02f68eae664,instance-0,,,,,,,,,,,,,,
26,forceps,hunt tumor,1,40,images/26/IMG_0872.jpg,image-691aa39cc1e3d304,instance-0,,,,,,,,,,,,,,
26,forceps,hunt tumor,1,40,images/26/IMG_0873.jpg,image-4c65a09b27461f34,instance-0,,,,,,,,,,,,,,
26,forceps,hunt tumor,1,40,images/26/IMG_0874.jpg,image-57c8fd09a201ba96,instance-0,,,,,,,,,,,,,,
26,forceps,hunt tumor,1,40,images/26/IMG_0875.jpg,image-c8d0723286b2f5db,instance-0,,,,,,,,,,,,,,
26,forceps,hunt tumor,1,40,images/26/IMG_0876.jpg,image-da7db50109237169,instance-0,,,,,,,,,,,,,,
26,forceps,hunt tumor,1,41,images/26/IMG_0878.jpg,image-cb3c85c66b2e7866,instance-0,,,,,,,,,,,,,,
26,forceps,hunt tumor,1,41,images/26/IMG_0879.jpg,image-7e1267a6bfcc1666,instance-0,,,,,,,,,,,,,,
26,forceps,hunt tumor,1,41,images/26/IMG_0880.jpg,image-048ff7247f371f4f,instance-0,,,,,,,,,,,,,,
26,forceps,hunt tumor,1,41,images/26/IMG_0881.jpg,image-4ea17e88248bbc30,instance-0,,,,,,,,,,,,,,
26,forceps,hunt tumor,1,41,images/26/IMG_0882.jpg,image-5de133a2c55eb034,instance-0,,,,,,,,,,,,,,
26,forceps,hunt tumor,1,41,images/26/IMG_0883.jpg,image-93f92d92015006f4,instance-0,,,,,,,,,,,,,,
26,forceps,hunt tumor,1,41,images/26/IMG_0884.jpg,image-1a81caeefbc030c5,instance-0,,,,,,,,,,,,,,
26,forceps,hunt tumor,1,41,images/26/IMG_0885.jpg,image-c392115785e30305,instance-0,,,,,,,,,,,,,,
26,forceps,hunt tumor,1,42,images/26/IMG_0886.jpg,image-6b61c63030b340d1,instance-0,,,,,,,,,,,,,,
26,forceps,hunt tumor,1,42,images/26/IMG_0887.jpg,image-cdc45b698a499365,instance-0,,,,,,,,,,,,,,
26,forceps,hunt tumor,1,42,images/26/IMG_0888.jpg,image-420cd5caff59ca9f,instance-0,,,,,,,,,,,,,,
26,forceps,hunt tumor,1,42,images/26/IMG_0889.jpg,image-3ec233b6a69dcb79,instance-0,,,,,,,,,,,,,,
26,forceps,hunt tumor,1,42,images/26/IMG_0890.jpg,image-a7a04118712f97c8,instance-0,,,,,,,,,,,,,,
26,forceps,hunt tumor,1,42,images/26/IMG_0891.jpg,image-a5b025a1493f9034,instance-0,,,,,,,,,,,,,,
26,forceps,hunt tumor,1,42,images/26/IMG_0893.jpg,image-e270fb9a2b80f457,instance-0,,,,,,,,,,,,,,
26,forceps,hunt tumor,1,42,images/26/IMG_0894.jpg,image-54274530e973e8db,instance-0,,,,,,,,,,,,,,
26,forceps,hunt tumor,1,43,images/26/IMG_0895.jpg,image-c2f629a8b0c436af,instance-0,,,,,,,,,,,,,,
26,forceps,hunt tumor,1,43,images/26/IMG_0896.jpg,image-8bca31878123ca70,instance-0,,,,,,,,,,,,,,
26,forceps,hunt tumor,1,43,images/26/IMG_0897.jpg,image-13b603bb0cc2bcd2,instance-0,,,,,,,,,,,,,,
26,forceps,hunt tumor,1,43,images/26/IMG_0899.jpg,image-f6c5107800538611,instance-0,,,,,,,,,,,,,,
